user15_RL_3,user15_RL_7,user15_Rule_3,user15_Rule_7,user33_RL_3,user33_RL_7,user33_Rule_3,user33_Rule_7,user23_RL_3,user23_RL_7,user23_Rule_3,user23_Rule_7,user8_Rule_3,user8_Rule_7,user8_RL_3,user8_RL_7,user22_RL_3,user22_RL_7,user22_Rule_3,user22_Rule_7,user14_RL_3,user14_RL_7,user14_Rule_3,user14_Rule_7,user30_Rule_3,user30_Rule_7,user30_RL_3,user30_RL_7,user29_Rule_3,user29_Rule_7,user29_RL_3,user29_RL_7,user16_RL_3,user16_RL_7,user16_Rule_3,user16_Rule_7,user28_Rule_3,user28_Rule_7,user28_RL_3,user28_RL_7,user34_Rule_3,user34_Rule_7,user34_RL_3,user34_RL_7,user24_RL_3,user24_RL_7,user24_Rule_3,user24_Rule_7,user6_RL_3,user6_RL_7,user6_Rule_3,user6_Rule_7,user7_Rule_3,user7_Rule_7,user7_RL_3,user7_RL_7,user13_Rule_3,user13_Rule_7,user13_RL_3,user13_RL_7,user25_RL_3,user25_RL_7,user25_Rule_3,user25_Rule_7,user35_Rule_3,user35_Rule_7,user35_RL_3,user35_RL_7,user18_Rule_3,user18_Rule_7,user18_RL_3,user18_RL_7,user27_RL_3,user27_RL_7,user27_Rule_3,user27_Rule_7,user26_RL_3,user26_RL_7,user26_Rule_3,user26_Rule_7,user4_Rule_3,user4_Rule_7,user4_RL_3,user4_RL_7,user10_Rule_3,user10_Rule_7,user10_RL_3,user10_RL_7
0.9357720119098256,3.7005529561888553,0.6618460229689488,1.6486601446193103,1.3389439391882707,6.590471019410886,1.175512420252477,1.2900773720646121,1.2565663593668466,3.2158636284571225,0.6651591581144545,0.4842581318490168,0.1248677248677248,2.64973544973545,1.572486772486772,6.728042328042328,2.980005795421618,3.1643002028397564,2.2416690814256737,1.8985801217038536,2.604948124501197,3.597765363128491,0.9353551476456504,0.57462090981644,2.4966401000156284,3.0492264416315056,1.361462728551336,4.698234099077982,3.517155087257162,2.100757326308858,5.110306223246626,6.127099110964771,0.9353816142404288,3.078761277737137,2.592050719336747,2.4735430382833457,0.184590028842192,1.2674083230325497,1.69097651421508,4.568603213844252,2.0563254358515874,2.1942085133859837,2.063477872150201,5.3824069934932695,0.15071643375198962,5.834777993985495,3.495489120820803,4.839908013444189,0.3557731538147688,1.5601795185638512,0.5646674826601384,1.0281517747858016,1.8558309221285687,1.5327714177884009,0.24556547993458233,1.659579821361177,0.9710173118070433,0.6317836996693265,3.53549893016923,5.812098813460416,3.466207913492258,2.487097566969771,1.0518554927500607,0.1317276972229048,0.7993049522154649,2.3500337870450814,2.2311033883579494,2.2087074041895938,0.4634146341463408,1.204268292682928,5.940040650406505,2.7164634146341475,2.341895803183791,3.6020260492040523,3.003617945007236,4.215267727930535,0.5155633494081536,5.2222709338009645,4.910127137220518,3.1985971065322225,3.196891191709844,2.191709844559585,2.989637305699482,5.4455958549222805,1.2716905532439498,1.332716905532437,1.5016181229773464,2.7813222376329176
0.8370905997447888,3.714164185452999,0.5971926839642704,1.5925138239047207,1.9785530066512824,6.434098004615176,1.1228451201303111,1.3747794217456226,1.2148199686902066,3.563750217429118,0.6289789528613672,0.4647764828665848,0.1079365079365072,2.715343915343915,1.5386243386243383,6.594708994708995,2.9950738916256157,3.41813966966097,2.167487684729064,1.8070124601564779,2.569832402234637,3.498802873104549,1.1141260973663207,0.5522745411013568,2.596655727457416,3.079231129864042,1.357712142522269,4.658227848101267,3.476061903193943,1.918735594336517,5.030754033585777,6.095488969377677,0.8495488905145081,2.9465983906364297,2.851011948305292,2.372104364789076,0.17799752781211353,1.2855377008652658,1.658014009064689,4.545529460238978,2.340237421149356,2.0761933144588487,1.9830129637907907,5.385387175284359,0.15496196709711593,6.039978772333274,3.4537413762603935,5.038032902883424,0.4275805793553648,1.6646266829865362,0.5679314565483472,1.0085679314565483,1.8236256132846886,1.5227072587746882,0.23852056862498403,1.7008428733173984,0.9196654347403224,0.5959929974713088,3.7128963236724397,5.752966348959347,3.4367166379945924,2.4595723765052835,1.0341607274514617,0.1474563774883256,0.790809923737812,2.413360362969399,2.226469736461048,2.8659136982334203,0.3384146341463423,1.1971544715447153,5.923780487804878,2.605182926829268,2.2178002894356,3.41136034732272,3.416063675832127,4.028943560057887,0.4997807978956592,5.085488820692678,4.566418237615082,3.931608943445857,3.217616580310881,2.1761658031088085,3.215025906735751,5.111398963730571,1.2649098474341192,1.3031283710895336,1.470796732932652,2.8084450608722458
0.7571246278179498,3.765206295193535,0.5393449595916632,1.5482773287962568,2.309759739378307,6.251662820686846,1.278132211212161,1.3595764897515954,1.2217777004696464,3.573491041920334,0.5844494694729513,0.4411201948164896,0.0931216931216928,3.445502645502646,1.492063492063492,6.6116402116402115,2.894233555491163,3.5363662706461905,2.0481019994204597,1.7490582439872513,2.5219473264166,3.450917797286512,1.1173184357541897,0.5522745411013568,2.4366307235505555,2.9092045632130024,1.3514611658071578,4.60696983903735,3.415475798485348,1.7770167928877187,4.950675008231809,6.313335528482057,0.8271153377225066,2.88222384784199,2.699829309924409,2.310655937576201,0.1747012772970744,1.2855377008652658,1.6085702513391018,4.5125669550885865,2.3054686335866488,1.9863905031540257,1.649033924402722,5.675855560522526,0.1570847337696792,5.933132849814258,3.529453387581815,5.396072881655758,0.5875152998776008,1.7201142390860875,0.6168910648714809,1.0085679314565483,1.79142030444081,1.521700842873317,0.2294628255126424,1.7753176500188699,0.8823186150554361,0.5695390001945161,3.54950398755106,5.714063411787592,3.4032931924305716,2.4438436962398615,1.01843204718604,0.1356598672892599,0.8394632686552752,2.5237957331788787,2.177044116227435,2.8960324355632783,0.909552845528456,1.2195121951219514,7.058943089430895,2.5274390243902447,2.5332850940665708,3.253979739507959,3.9696092619392185,3.8198263386396527,0.4629548443665056,5.025865848312144,4.457693993862342,4.71722928540114,2.966321243523316,2.1735751295336785,3.27461139896373,5.152849740932642,1.1366928648482049,1.6212051163507448,1.441208198489749,2.789952226845428
0.704381114419396,3.6716290940025527,0.47128881327094807,1.4955338153977031,2.2391746979774676,6.130039364734628,1.5170354282611633,1.2889914483507523,1.3372760480083488,3.428770220907984,0.553835449643416,0.4188554531222816,0.0613756613756608,3.564021164021164,1.456084656084656,6.543915343915344,2.8003477252970157,3.6117067516661843,1.9831932773109255,1.6713995943204865,2.470869912210695,3.422186751795691,1.0694333599361527,0.5522745411013568,2.296608845132052,2.7891858102828566,1.342709798406001,4.545710267229255,3.370167928877182,1.6568982548567666,4.950148172538691,6.2946328613763605,1.6210680321872712,2.875396244818337,2.638380882711534,2.2706656912948056,0.1516275236918,1.2855377008652658,1.5756077461887106,4.466419447878039,2.580837431083296,1.907713703869269,1.5381711617742018,5.321412606168977,0.14576331151600883,5.789492304970813,3.547143109853176,5.286750398018753,0.6462668298653608,1.873521011831905,0.6168910648714809,1.0085679314565483,1.752170084287332,1.5136495156623475,0.2214114983016728,1.8769656560573655,1.4744213188095696,0.5337482979964984,3.4094534137327366,5.888348570317061,3.375768001966084,2.4379454411403287,0.9889407716883754,0.1356598672892599,0.7344338256588472,2.3330437300897766,2.089777005502462,3.524278405251472,0.6641260162601625,1.1890243902439026,6.159044715447154,4.246951219512195,2.386396526772793,3.1548480463096964,4.30246020260492,3.6968162083936322,0.4559403770276192,4.969750109601052,4.436650591845683,4.889083735203858,2.823834196891191,2.152849740932643,3.176165803108808,6.3834196891191715,1.0245030050855266,2.184620126367699,1.3931268300200337,2.8688549853598375
0.635474266269672,3.5508294342832842,0.4168438962143768,1.4649085495533818,2.1077779286005143,6.022532917062577,1.425817836296999,1.2444685760825305,1.5362671769003304,3.3049225952339536,0.538528439728648,0.4522525656635937,0.029629629629629603,3.4116402116402123,1.428571428571428,6.626455026455027,2.725007244277023,3.704433497536946,1.9090118806143161,1.6389452332657202,2.3974461292897047,3.396648044692738,1.0407023144453313,0.5267358339984032,2.205344585091421,2.700421940928271,1.273949054539772,4.496952648851384,3.5008231807704977,1.5041159038524865,4.945933486993745,6.3272966743496895,1.485491343574738,2.8500365764447695,2.7485979029505003,2.2560351133869783,0.1252575195714872,1.259167696744952,1.674495261639885,4.436753193242686,2.533154522425868,1.8361893408831271,2.3664630209109414,5.177569165052401,0.15566955598797033,5.898460994162392,3.473553865204317,5.0373253139925716,0.6984904120767031,1.9812321501427985,0.6168910648714809,1.0053039575683391,1.7189583595420808,1.5066046043527488,0.2133601710907032,1.862875833438168,1.8611165142968311,0.5057381832328336,3.77514102314725,5.801205991052327,3.3580732366674853,2.42811501597444,0.9712460063897761,0.1317276972229048,0.6487112655661736,2.4249444927116524,2.0272227048942955,3.940920938314509,0.4288617886178856,1.1961382113821146,5.748983739837399,5.4054878048780495,2.0137481910274966,3.5506512301013027,4.366136034732272,3.6251808972503614,0.4313897413415168,4.969750109601052,4.401578255151249,4.889083735203858,2.8367875647668392,2.134715025906736,3.0880829015544045,6.466321243523317,0.9369702573586065,2.0995530898443495,1.3660040067807058,3.3262444136230545
0.5801786473840912,3.4402381965121225,0.36239897915780483,1.4155678434708632,1.9796389303651407,5.90959685082123,1.3508891000407226,1.1999457038143058,1.4819968690206993,3.123325795790571,0.517655244390328,0.520438337102104,0.010582010582010401,3.2783068783068785,1.4010582010582011,6.9904761904761905,2.670530281077948,3.789046653144018,1.9090118806143161,1.6343088959721823,2.3431763766959297,3.3455706304868316,1.0151636073423775,0.50438946528332,2.1565869667135495,2.647913736521332,1.2701984685107048,4.426941709642132,3.42970036219954,1.3897925584458344,4.831610141587094,6.789331577214359,1.5176786149719579,2.982687149475738,3.242623750304803,2.6861741038771036,0.1252575195714872,1.3415739596209315,1.76679027606098,4.413679439637413,2.8109074653553865,1.7656583718273482,2.8820344707693835,4.930810112750212,0.15071643375198962,5.847514594020874,3.435344065098179,5.026711480629754,0.6984904120767031,2.059567523459812,0.6364749082007344,0.9824561403508769,1.6857466347968295,1.4915083658321802,0.2043024279783616,1.846773179016228,1.7241781754522483,0.471503598521688,4.588212410036959,5.84010892822408,3.328581961169819,2.4300811010076178,0.9555173261243545,0.11796510199066079,0.6363548605077703,2.336518969012453,1.9901534897190851,3.9030794478231488,0.8211382113821136,1.0904471544715457,6.54369918699187,5.871951219512195,1.8589001447178,3.52821997105644,4.201157742402316,3.5520984081041966,0.4033318719859704,4.917141604559404,4.405085488820693,5.029373081981588,2.712435233160622,2.077720207253886,3.0077720207253886,6.0310880829015545,0.8777931884728001,2.314069964555399,1.3376483279395872,3.6332254584681745
0.8149723521905567,3.3857932794555503,0.3198638877073584,1.3594215227562738,1.8753902538346674,5.856386588842135,1.3400298629021314,1.1651961449708144,1.347016872499565,3.026613324056358,0.5093059662550008,0.5065228735432248,0.010582010582010401,3.2253968253968255,1.3820105820105817,7.034920634920636,2.651984931903796,3.9756592292089254,1.8985801217038536,1.6099681251811082,2.2729449321628095,3.377494014365523,0.986432561851556,0.47885075818036643,2.1353336458821697,2.5979059228004386,1.2426941709642128,4.356930770432881,3.25900559762924,1.2501810997695095,4.743101745143235,6.67132038195588,1.3216288710070714,2.930017069007559,3.0816873933187026,2.6705681541087536,0.10712814173877112,1.4173877214668311,1.7898640296662547,4.410383189122373,2.7852779019520195,1.7058560572194903,3.124819947350122,4.9689564396761545,0.1386874226074648,5.742791438174422,3.5181319653281444,5.061383336281622,0.6984904120767031,2.059567523459812,0.718074255405956,0.9824561403508769,1.6575669895584344,1.4814442068184672,0.19625110076739194,1.814567870172348,1.5249951371328552,0.44816183621863603,4.4629449523439035,6.501458860143943,3.2990906856721547,2.601130498894076,0.9279921356598664,0.1042025067584168,0.6054638478617624,2.200984651028091,1.9654406796022785,4.02123757119413,0.789634146341464,1.0884146341463425,6.916666666666668,5.732723577235774,1.8277858176555712,4.283646888567294,3.8892908827785817,3.504341534008683,0.4033318719859704,4.997807978956598,4.464708461201227,5.218763700131522,2.966321243523316,2.028497409326425,3.0492227979274613,5.611398963730571,0.9184774233317896,2.9724148559099994,1.3055940822931087,3.8391123439667134
1.4564015312632923,3.424925563589962,0.2671203743088039,1.3304976605699705,1.7863445092982209,6.634450929822179,1.3150536174833705,1.1999457038143058,1.3024873891111497,2.9695599234649506,0.5872325621847273,0.47451730735780084,0.2137566137566136,3.15978835978836,1.352380952380952,7.123809523809524,2.8768472906403937,4.33033903216459,1.8904665314401634,1.602434077079108,2.2410215482841176,3.521149241819633,0.9656823623304064,0.4533120510774136,2.2803563056727616,2.5553992811376784,1.2514455383653695,4.4250664166276,3.1499506091537715,1.097925584458347,4.771550872571618,6.496410931840635,1.337722506705681,3.1485003657644484,2.91441111923921,3.1241160692514023,0.0955912649361344,1.443757725587144,1.7898640296662547,4.433456942727648,3.081309293200219,1.6603586152088607,2.826404410669051,5.26617990364079,0.13302671148062958,5.749159738192112,3.6490359101362118,5.0550150362639314,0.6984904120767031,2.030191758465932,0.7213382292941657,0.9563443492452056,1.6263680966159264,1.4603094728896713,0.1881997735564216,1.7894074726380673,1.697724178175452,0.42015172145497126,4.4629449523439035,6.680412371134022,3.2774637503072004,2.662079134922584,0.9102973703612673,0.1022364217252392,0.5575827782604496,2.1515590307944783,1.9167873346848154,4.330919972970364,0.8963414634146336,1.767276422764229,6.021341463414635,5.423780487804878,1.7467438494934873,4.2547033285094065,3.654848046309696,3.456584659913169,0.3752740026304248,5.138097325734328,4.436650591845683,5.506356861025866,3.0673575129533672,1.9844559585492225,3.1347150259067362,5.33419689119171,0.956695946987209,2.8589921405455363,1.2846355370627218,4.99244875943905
1.4649085495533818,4.218630370055296,0.292641429179072,1.2777541471714162,1.6972987647617743,7.533595764897516,1.2629292792181337,1.2108049409528967,1.3122282136023655,2.9806922943120546,0.7416942076882936,0.47173421464602483,1.0666666666666664,3.08994708994709,1.3164021164021162,7.005291005291006,2.94986960301362,4.563314981164881,1.8510576644450898,1.8707620979426247,2.499600957701516,3.473264166001596,0.9385474860335192,0.4437350359138065,2.3578684169401476,2.515393030160963,1.2514455383653695,6.458509142053448,3.064603226868621,1.0420810009878168,4.830556470200857,6.590714520908794,1.0777859058766153,2.96805657156791,2.7885881492318947,2.8583272372592052,0.09888751545117352,1.4470539761021834,1.763494025545941,4.410383189122373,3.6225103064620274,1.6065166641831816,2.709581284458352,5.087766353747579,0.1273660003537944,6.3534406509817805,3.610118521139218,5.011144525030957,0.6984904120767031,2.030191758465932,0.7148102815177473,0.9530803753569969,1.5951692036734177,1.4512517297773304,0.18014844634545202,1.7753176500188699,1.699280295662324,0.3719120793619912,4.322894378525581,7.155028204629452,3.2479724748095347,2.601130498894076,0.8945686900958464,0.0865077414598176,0.5483154744666472,2.0994304469543383,1.8650448885027513,3.885317115551694,1.2936991869918704,2.0462398373983746,5.3414634146341475,6.119918699186993,1.6939218523878432,3.824891461649783,3.5495658465991315,3.416063675832127,0.3472161332748792,5.060938185006577,4.601490574309515,5.259096887330118,2.844559585492228,1.940414507772021,3.77979274611399,5.1735751295336785,0.9887501926336872,2.649406688241637,1.2834026814609312,4.924025273539837
1.361122926414292,4.7247979583156114,0.44406635474266243,1.3066780093577202,1.6191122573639192,7.13126102891272,1.2194923306637695,1.1651961449708144,1.2593494520786224,2.9584275526178465,0.8530179161593321,0.47312576100191284,1.621164021164021,3.034920634920635,1.3015873015873016,7.020105820105821,2.8930744711677776,4.490292668791654,1.8046942915097082,1.8904665314401634,2.8252194732641662,3.399840383080607,0.928970470869912,0.40223463687150807,2.2953586497890295,2.4766369745272705,1.2339428035630569,6.961087669948433,2.9924267369114266,1.004675666776424,4.776292393809682,6.896542640763913,1.5644964642770056,2.7651792245793705,2.7008046817849305,2.6627651792245794,0.09888751545117352,1.4206839719818705,1.733827770910589,4.354346930366709,3.789201807976953,1.5564496100928826,2.569711419063229,5.4398251626682566,0.1217052892269584,6.621616840615603,3.571201132142227,5.100300725278614,0.6952264381884944,2.059567523459812,0.6984904120767031,0.9302325581395344,1.5619574789281672,1.4421939866649889,0.17310353503585274,1.7743112341174987,1.9980548531414137,0.3454580820851991,4.201517214549701,6.794008947675552,3.2204472843450476,2.557876628164167,0.8788400098304248,0.074711231260752,0.5598996042089008,2.1249155323872952,1.8102133410560866,4.300801235640506,0.952235772357724,2.112804878048782,4.958333333333333,5.882113821138212,1.6519536903039072,3.5680173661360346,3.4464544138929094,3.3878437047756877,0.2946076282332304,5.004822446295485,4.7207365190705834,5.225778167470408,2.658031088082902,1.9015544041450778,4.380829015544041,5.339378238341969,1.0269687162891017,2.5618739405147175,1.452303898905841,4.376637386346125
